guest_id,review_score,comments
272343,3,Review comment 12515
114401,5,Review comment 12516
265314,4,Review comment 12517
212992,5,Review comment 12518
259511,3,Review comment 12519
139270,4,Review comment 12520
242213,2,Review comment 12521
294105,4,Review comment 12522
70390,4,Review comment 12523
144185,4,Review comment 12524
179737,3,Review comment 12525
70959,3,Review comment 12526
284669,1,Review comment 12527
295666,4,Review comment 12528
67951,5,Review comment 12529
143500,4,Review comment 12530
281065,3,Review comment 12531
32172,5,Review comment 12532
35907,5,Review comment 12533
287605,5,Review comment 12534
42617,5,Review comment 12535
279829,4,Review comment 12536
266137,4,Review comment 12537
155274,4,Review comment 12538
70385,5,Review comment 12539
98617,3,Review comment 12540
199871,2,Review comment 12541
115954,5,Review comment 12542
248015,5,Review comment 12543
186067,4,Review comment 12544
252253,4,Review comment 12545
166791,3,Review comment 12546
164149,5,Review comment 12547
131728,5,Review comment 12548
179504,5,Review comment 12549
6039,5,Review comment 12550
93265,5,Review comment 12551
289956,4,Review comment 12552
228353,3,Review comment 12553
116216,4,Review comment 12554
200028,4,Review comment 12555
79505,4,Review comment 12556
109398,2,Review comment 12557
226921,3,Review comment 12558
258151,2,Review comment 12559
253794,4,Review comment 12560
230201,4,Review comment 12561
151339,5,Review comment 12562
267539,4,Review comment 12563
67224,3,Review comment 12564
49290,4,Review comment 12565
207096,5,Review comment 12566
276121,4,Review comment 12567
224266,4,Review comment 12568
298373,3,Review comment 12569
213462,,Review comment 12570
71760,1,Review comment 12571
236667,5,Review comment 12572
161978,5,Review comment 12573
257556,1,Review comment 12574
38094,2,Review comment 12575
2930,3,Review comment 12576
118692,5,Review comment 12577
102075,5,Review comment 12578
1439,4,Review comment 12579
281049,5,Review comment 12580
224421,1,Review comment 12581
220677,2,Review comment 12582
260720,5,Review comment 12583
293233,4,Review comment 12584
234312,3,Review comment 12585
174050,3,Review comment 12586
21411,2,Review comment 12587
24350,5,Review comment 12588
10761,1,Review comment 12589
16668,1,Review comment 12590
235177,4,Review comment 12591
65968,2,Review comment 12592
269181,3,Review comment 12593
26123,5,Review comment 12594
208165,4,Review comment 12595
74828,3,Review comment 12596
168102,5,Review comment 12597
228529,4,Review comment 12598
73179,5,Review comment 12599
79617,5,Review comment 12600
198668,2,Review comment 12601
137819,4,Review comment 12602
295706,3,Review comment 12603
126434,5,Review comment 12604
255359,4,Review comment 12605
117706,3,Review comment 12606
8403,4,Review comment 12607
216583,3,Review comment 12608
269828,4,Review comment 12609
232908,4,Review comment 12610
240719,4,Review comment 12611
77775,3,Review comment 12612
16324,3,Review comment 12613
217890,5,Review comment 12614
1950,1,Review comment 12615
171814,5,Review comment 12616
15305,3,Review comment 12617
199740,5,Review comment 12618
98035,1,Review comment 12619
173076,3,Review comment 12620
229463,3,Review comment 12621
167325,5,Review comment 12622
227370,1,Review comment 12623
185481,3,Review comment 12624
87881,1,Review comment 12625
182606,3,Review comment 12626
250910,5,Review comment 12627
214409,4,Review comment 12628
248685,5,Review comment 12629
144351,4,Review comment 12630
189224,5,Review comment 12631
295337,4,Review comment 12632
277448,2,Review comment 12633
109944,5,Review comment 12634
38114,5,Review comment 12635
75766,3,Review comment 12636
123346,5,Review comment 12637
286913,4,Review comment 12638
180258,4,Review comment 12639
30775,5,Review comment 12640
129985,1,Review comment 12641
65520,5,Review comment 12642
51050,2,Review comment 12643
237092,3,Review comment 12644
117410,4,Review comment 12645
180197,1,Review comment 12646
11524,5,Review comment 12647
23481,1,Review comment 12648
24433,4,Review comment 12649
233122,4,Review comment 12650
282132,4,Review comment 12651
142889,5,Review comment 12652
213253,4,Review comment 12653
143501,4,Review comment 12654
128097,,Review comment 12655
281509,5,Review comment 12656
272229,4,Review comment 12657
20749,1,Review comment 12658
1876,5,Review comment 12659
31072,5,Review comment 12660
82896,2,Review comment 12661
240135,4,Review comment 12662
178902,5,Review comment 12663
182933,5,Review comment 12664
94874,1,Review comment 12665
234597,4,Review comment 12666
238674,1,Review comment 12667
58566,2,Review comment 12668
293788,3,Review comment 12669
269094,5,Review comment 12670
209684,1,Review comment 12671
13234,5,Review comment 12672
158013,3,Review comment 12673
268592,4,Review comment 12674
82918,5,Review comment 12675
184198,5,Review comment 12676
23290,3,Review comment 12677
217430,4,Review comment 12678
13868,4,Review comment 12679
222247,3,Review comment 12680
57260,1,Review comment 12681
103367,4,Review comment 12682
80526,4,Review comment 12683
116897,4,Review comment 12684
282944,2,Review comment 12685
111451,5,Review comment 12686
222544,4,Review comment 12687
269481,3,Review comment 12688
20568,,Review comment 12689
81245,4,Review comment 12690
151831,5,Review comment 12691
222570,3,Review comment 12692
192671,4,Review comment 12693
202109,3,Review comment 12694
171609,3,Review comment 12695
209103,4,Review comment 12696
110139,3,Review comment 12697
50696,5,Review comment 12698
176420,2,Review comment 12699
285056,1,Review comment 12700
146948,1,Review comment 12701
146029,5,Review comment 12702
175147,2,Review comment 12703
236535,1,Review comment 12704
208179,4,Review comment 12705
285796,3,Review comment 12706
119300,5,Review comment 12707
144023,5,Review comment 12708
165005,,Review comment 12709
93052,3,Review comment 12710
75804,5,Review comment 12711
247691,5,Review comment 12712
38265,5,Review comment 12713
252374,2,Review comment 12714
113526,1,Review comment 12715
18291,2,Review comment 12716
99217,5,Review comment 12717
83128,5,Review comment 12718
99464,1,Review comment 12719
86678,4,Review comment 12720
283260,1,Review comment 12721
204912,4,Review comment 12722
160883,2,Review comment 12723
107454,4,Review comment 12724
167154,2,Review comment 12725
239629,1,Review comment 12726
38896,5,Review comment 12727
165507,3,Review comment 12728
228127,3,Review comment 12729
283139,1,Review comment 12730
280932,3,Review comment 12731
166353,3,Review comment 12732
150999,3,Review comment 12733
19807,4,Review comment 12734
60415,4,Review comment 12735
90379,5,Review comment 12736
48787,4,Review comment 12737
155474,4,Review comment 12738
62531,,Review comment 12739
274276,4,Review comment 12740
83622,2,Review comment 12741
247408,3,Review comment 12742
225067,3,Review comment 12743
281216,5,Review comment 12744
190716,4,Review comment 12745
209606,4,Review comment 12746
217387,4,Review comment 12747
209104,3,Review comment 12748
100879,3,Review comment 12749
124304,5,Review comment 12750
179158,2,Review comment 12751
276029,1,Review comment 12752
277024,2,Review comment 12753
109864,5,Review comment 12754
184983,5,Review comment 12755
211334,4,Review comment 12756
100097,1,Review comment 12757
206405,2,Review comment 12758
108259,3,Review comment 12759
5917,4,Review comment 12760
90815,5,Review comment 12761
33467,4,Review comment 12762
161057,4,Review comment 12763
252015,4,Review comment 12764
104416,3,Review comment 12765
6443,3,Review comment 12766
265936,4,Review comment 12767
113877,5,Review comment 12768
210145,4,Review comment 12769
286313,3,Review comment 12770
2799,5,Review comment 12771
178401,4,Review comment 12772
56531,3,Review comment 12773
195128,4,Review comment 12774
151036,1,Review comment 12775
125773,3,Review comment 12776
244656,4,Review comment 12777
246137,1,Review comment 12778
34255,3,Review comment 12779
112531,4,Review comment 12780
276724,5,Review comment 12781
174895,1,Review comment 12782
106244,4,Review comment 12783
76948,3,Review comment 12784
240518,2,Review comment 12785
84494,2,Review comment 12786
79126,5,Review comment 12787
179772,4,Review comment 12788
288759,5,Review comment 12789
287640,1,Review comment 12790
100981,4,Review comment 12791
206738,3,Review comment 12792
11513,,Review comment 12793
262128,,Review comment 12794
280901,4,Review comment 12795
204112,1,Review comment 12796
121010,5,Review comment 12797
40026,4,Review comment 12798
209717,4,Review comment 12799
190838,3,Review comment 12800
176821,4,Review comment 12801
134704,2,Review comment 12802
181882,5,Review comment 12803
268363,3,Review comment 12804
54970,5,Review comment 12805
16495,3,Review comment 12806
298219,4,Review comment 12807
33854,4,Review comment 12808
113432,3,Review comment 12809
187829,4,Review comment 12810
149353,4,Review comment 12811
51639,2,Review comment 12812
182906,3,Review comment 12813
267467,4,Review comment 12814
98391,1,Review comment 12815
45308,1,Review comment 12816
99053,4,Review comment 12817
44649,4,Review comment 12818
211598,4,Review comment 12819
10961,5,Review comment 12820
42191,,Review comment 12821
260754,1,Review comment 12822
291584,4,Review comment 12823
193751,2,Review comment 12824
38643,1,Review comment 12825
124558,1,Review comment 12826
292167,5,Review comment 12827
231929,4,Review comment 12828
143042,5,Review comment 12829
172220,1,Review comment 12830
96209,3,Review comment 12831
180945,2,Review comment 12832
123578,4,Review comment 12833
224125,1,Review comment 12834
48174,2,Review comment 12835
81118,1,Review comment 12836
138362,5,Review comment 12837
298940,5,Review comment 12838
141602,3,Review comment 12839
170561,5,Review comment 12840
263957,4,Review comment 12841
219048,5,Review comment 12842
165051,2,Review comment 12843
26255,3,Review comment 12844
213007,1,Review comment 12845
237303,4,Review comment 12846
38051,5,Review comment 12847
174394,2,Review comment 12848
261570,5,Review comment 12849
129103,1,Review comment 12850
214514,1,Review comment 12851
254283,5,Review comment 12852
59352,3,Review comment 12853
14893,3,Review comment 12854
46026,5,Review comment 12855
97263,4,Review comment 12856
56466,3,Review comment 12857
32957,1,Review comment 12858
297517,5,Review comment 12859
108741,2,Review comment 12860
225742,5,Review comment 12861
126657,4,Review comment 12862
227292,4,Review comment 12863
811,4,Review comment 12864
56425,1,Review comment 12865
131923,4,Review comment 12866
192955,5,Review comment 12867
98548,2,Review comment 12868
24487,,Review comment 12869
174343,5,Review comment 12870
202085,3,Review comment 12871
54882,4,Review comment 12872
138160,2,Review comment 12873
151454,5,Review comment 12874
50144,3,Review comment 12875
188437,5,Review comment 12876
215705,5,Review comment 12877
171899,2,Review comment 12878
263781,3,Review comment 12879
92258,4,Review comment 12880
93650,5,Review comment 12881
206897,3,Review comment 12882
123406,3,Review comment 12883
152646,4,Review comment 12884
176145,3,Review comment 12885
81907,3,Review comment 12886
265171,4,Review comment 12887
137916,1,Review comment 12888
206263,,Review comment 12889
200277,5,Review comment 12890
50626,5,Review comment 12891
200249,4,Review comment 12892
83828,3,Review comment 12893
275070,5,Review comment 12894
78882,3,Review comment 12895
147125,3,Review comment 12896
165744,4,Review comment 12897
104415,5,Review comment 12898
93630,2,Review comment 12899
6063,1,Review comment 12900
238909,2,Review comment 12901
212937,3,Review comment 12902
108496,4,Review comment 12903
1782,4,Review comment 12904
2192,1,Review comment 12905
