,guest_id,review_score,comments
15461,42369,3,Review comment 15462
15462,174888,1,Review comment 15463
15463,148002,3,Review comment 15464
15464,18808,5,Review comment 15465
15465,151830,5,Review comment 15466
15466,288894,4,Review comment 15467
15467,154138,2,Review comment 15468
15468,65496,4,Review comment 15469
15469,264061,4,Review comment 15470
15470,174184,1,Review comment 15471
15471,244101,4,Review comment 15472
15472,239630,1,Review comment 15473
15473,70628,4,Review comment 15474
15474,151586,3,Review comment 15475
15475,151798,2,Review comment 15476
15476,84590,3,Review comment 15477
15477,274387,3,Review comment 15478
15478,227200,3,Review comment 15479
15479,293173,4,Review comment 15480
15480,211309,4,Review comment 15481
15481,225297,4,Review comment 15482
15482,147597,4,Review comment 15483
15483,121751,4,Review comment 15484
15484,17316,4,Review comment 15485
15485,289336,4,Review comment 15486
15486,221896,2,Review comment 15487
15487,299137,2,Review comment 15488
15488,271194,4,Review comment 15489
15489,106040,4,Review comment 15490
15490,208716,3,Review comment 15491
15491,18936,2,Review comment 15492
15492,3982,5,Review comment 15493
15493,119352,4,Review comment 15494
15494,48127,3,Review comment 15495
15495,228439,2,Review comment 15496
15496,14827,1,Review comment 15497
15497,105163,2,Review comment 15498
15498,244434,5,Review comment 15499
15499,39797,3,Review comment 15500
15500,115137,3,Review comment 15501
15501,112082,2,Review comment 15502
15502,166988,2,Review comment 15503
15503,105154,2,Review comment 15504
15504,114163,4,Review comment 15505
15505,205586,4,Review comment 15506
15506,275956,1,Review comment 15507
15507,205614,3,Review comment 15508
15508,70419,5,Review comment 15509
15509,66130,3,Review comment 15510
15510,235426,5,Review comment 15511
15511,164002,2,Review comment 15512
15512,61464,5,Review comment 15513
15513,30190,5,Review comment 15514
15514,37534,4,Review comment 15515
15515,248335,5,Review comment 15516
15516,141044,1,Review comment 15517
15517,279558,1,Review comment 15518
15518,119396,3,Review comment 15519
15519,158333,4,Review comment 15520
15520,100529,1,Review comment 15521
15521,129235,4,Review comment 15522
15522,138919,4,Review comment 15523
15523,60641,5,Review comment 15524
15524,108158,1,Review comment 15525
15525,151662,5,Review comment 15526
15526,193125,3,Review comment 15527
15527,255082,4,Review comment 15528
15528,138428,1,Review comment 15529
15529,220134,3,Review comment 15530
15530,153964,4,Review comment 15531
15531,62693,4,Review comment 15532
15532,280698,3,Review comment 15533
15533,184532,4,Review comment 15534
15534,250862,2,Review comment 15535
15535,145821,1,Review comment 15536
15536,18286,4,Review comment 15537
15537,24872,3,Review comment 15538
15538,48599,5,Review comment 15539
15539,157982,5,Review comment 15540
15540,288899,4,Review comment 15541
15541,54376,4,Review comment 15542
15542,34963,4,Review comment 15543
15543,121250,4,Review comment 15544
15544,44285,1,Review comment 15545
15545,218127,3,Review comment 15546
15546,35184,4,Review comment 15547
15547,160324,5,Review comment 15548
15548,270937,1,Review comment 15549
15549,153579,4,Review comment 15550
15550,294959,1,Review comment 15551
15551,240129,3,Review comment 15552
15552,285237,3,Review comment 15553
15553,19686,4,Review comment 15554
15554,6656,3,Review comment 15555
15555,64923,2,Review comment 15556
15556,130162,4,Review comment 15557
15557,572,2,Review comment 15558
15558,158494,2,Review comment 15559
15559,277079,4,Review comment 15560
15560,37283,4,Review comment 15561
15561,37319,2,Review comment 15562
15562,39849,5,Review comment 15563
15563,57853,4,Review comment 15564
15564,40509,4,Review comment 15565
15565,67109,4,Review comment 15566
15566,165233,3,Review comment 15567
15567,204556,4,Review comment 15568
15568,61182,5,Review comment 15569
15569,37957,5,Review comment 15570
15570,54547,1,Review comment 15571
15571,223965,4,Review comment 15572
15572,97984,4,Review comment 15573
15573,21824,5,Review comment 15574
15574,58707,5,Review comment 15575
15575,262458,5,Review comment 15576
15576,129829,3,Review comment 15577
15577,251694,1,Review comment 15578
15578,260611,3,Review comment 15579
15579,11083,1,Review comment 15580
15580,152169,4,Review comment 15581
15581,191713,5,Review comment 15582
15582,66982,4,Review comment 15583
15583,137504,4,Review comment 15584
15584,266995,5,Review comment 15585
15585,177389,3,Review comment 15586
15586,227571,2,Review comment 15587
15587,91465,3,Review comment 15588
15588,71082,4,Review comment 15589
15589,248228,4,Review comment 15590
15590,157872,5,Review comment 15591
15591,95604,2,Review comment 15592
15592,197429,2,Review comment 15593
15593,70206,2,Review comment 15594
15594,56421,5,Review comment 15595
15595,232488,3,Review comment 15596
15596,246390,4,Review comment 15597
15597,64410,4,Review comment 15598
15598,195975,4,Review comment 15599
15599,78465,4,Review comment 15600
15600,8600,5,Review comment 15601
15601,48520,5,Review comment 15602
15602,56347,1,Review comment 15603
15603,194493,2,Review comment 15604
15604,14496,3,Review comment 15605
15605,159945,5,Review comment 15606
15606,205074,5,Review comment 15607
15607,12816,2,Review comment 15608
15608,264327,4,Review comment 15609
15609,90527,4,Review comment 15610
15610,83693,3,Review comment 15611
15611,36638,2,Review comment 15612
15612,228165,4,Review comment 15613
15613,199338,3,Review comment 15614
15614,212862,2,Review comment 15615
15615,238852,3,Review comment 15616
15616,244949,4,Review comment 15617
15617,33225,5,Review comment 15618
15618,30433,5,Review comment 15619
15619,100265,3,Review comment 15620
15620,111751,4,Review comment 15621
15621,31497,3,Review comment 15622
15622,189112,5,Review comment 15623
15623,129197,4,Review comment 15624
15624,229175,2,Review comment 15625
15625,74722,4,Review comment 15626
15626,15348,3,Review comment 15627
15627,12978,4,Review comment 15628
15628,87840,5,Review comment 15629
15629,183213,4,Review comment 15630
15630,84100,2,Review comment 15631
15631,154918,1,Review comment 15632
15632,221664,3,Review comment 15633
15633,99456,1,Review comment 15634
15634,248908,3,Review comment 15635
15635,288850,5,Review comment 15636
15636,286077,3,Review comment 15637
15637,6445,5,Review comment 15638
15638,89263,5,Review comment 15639
15639,271667,3,Review comment 15640
15640,74507,3,Review comment 15641
15641,158800,3,Review comment 15642
15642,89653,2,Review comment 15643
15643,71165,4,Review comment 15644
15644,16050,5,Review comment 15645
15645,158313,3,Review comment 15646
15646,104124,3,Review comment 15647
15647,252487,1,Review comment 15648
15648,49604,2,Review comment 15649
15649,264791,2,Review comment 15650
15650,294151,5,Review comment 15651
15651,46366,4,Review comment 15652
15652,3572,5,Review comment 15653
15653,252942,5,Review comment 15654
15654,299691,3,Review comment 15655
15655,4400,5,Review comment 15656
15656,71226,5,Review comment 15657
15657,62828,3,Review comment 15658
15658,132296,4,Review comment 15659
15659,75765,4,Review comment 15660
15660,193339,3,Review comment 15661
15661,686,4,Review comment 15662
15662,78035,5,Review comment 15663
15663,247433,3,Review comment 15664
15664,149251,1,Review comment 15665
15665,281541,5,Review comment 15666
15666,138805,4,Review comment 15667
15667,234225,5,Review comment 15668
15668,94486,3,Review comment 15669
15669,219869,5,Review comment 15670
15670,173283,3,Review comment 15671
15671,176223,4,Review comment 15672
15672,185069,3,Review comment 15673
15673,275411,2,Review comment 15674
15674,26017,2,Review comment 15675
15675,252074,5,Review comment 15676
15676,268051,4,Review comment 15677
15677,118474,3,Review comment 15678
15678,291978,3,Review comment 15679
15679,286334,5,Review comment 15680
15680,179045,4,Review comment 15681
15681,104635,5,Review comment 15682
15682,277682,4,Review comment 15683
15683,240703,2,Review comment 15684
15684,57375,3,Review comment 15685
15685,41008,4,Review comment 15686
15686,34422,3,Review comment 15687
15687,247071,3,Review comment 15688
15688,62846,4,Review comment 15689
15689,77916,5,Review comment 15690
15690,166313,4,Review comment 15691
15691,76001,3,Review comment 15692
15692,124338,4,Review comment 15693
15693,83881,1,Review comment 15694
15694,42242,5,Review comment 15695
15695,96693,3,Review comment 15696
15696,39318,4,Review comment 15697
15697,296093,5,Review comment 15698
15698,286011,4,Review comment 15699
15699,25143,2,Review comment 15700
15700,272687,5,Review comment 15701
15701,44671,4,Review comment 15702
15702,165008,1,Review comment 15703
15703,28890,3,Review comment 15704
15704,89083,1,Review comment 15705
15705,279623,5,Review comment 15706
15706,7682,4,Review comment 15707
15707,171753,4,Review comment 15708
15708,97143,4,Review comment 15709
15709,170639,5,Review comment 15710
15710,207528,1,Review comment 15711
15711,64385,3,Review comment 15712
15712,10297,5,Review comment 15713
15713,296715,4,Review comment 15714
15714,157836,1,Review comment 15715
15715,124206,4,Review comment 15716
15716,262313,1,Review comment 15717
15717,254531,3,Review comment 15718
15718,8695,4,Review comment 15719
15719,123174,5,Review comment 15720
15720,104430,4,Review comment 15721
15721,186735,5,Review comment 15722
15722,57575,4,Review comment 15723
15723,199631,3,Review comment 15724
15724,94805,4,Review comment 15725
15725,877,3,Review comment 15726
15726,263422,4,Review comment 15727
15727,595,5,Review comment 15728
15728,197942,3,Review comment 15729
15729,168130,3,Review comment 15730
15730,96737,5,Review comment 15731
15731,152564,3,Review comment 15732
15732,20583,1,Review comment 15733
15733,42740,1,Review comment 15734
15734,267629,3,Review comment 15735
15735,135789,4,Review comment 15736
15736,88503,3,Review comment 15737
15737,182297,4,Review comment 15738
15738,287369,4,Review comment 15739
15739,234476,4,Review comment 15740
15740,272775,4,Review comment 15741
15741,252040,3,Review comment 15742
15742,293964,4,Review comment 15743
15743,211527,3,Review comment 15744
15744,37377,4,Review comment 15745
15745,81650,2,Review comment 15746
15746,189852,5,Review comment 15747
15747,107490,2,Review comment 15748
15748,198917,4,Review comment 15749
15749,253425,4,Review comment 15750
15750,67246,3,Review comment 15751
15751,45296,4,Review comment 15752
15752,250602,4,Review comment 15753
15753,226795,4,Review comment 15754
15754,77456,3,Review comment 15755
15755,189517,5,Review comment 15756
15756,261983,5,Review comment 15757
15757,295514,1,Review comment 15758
15758,254835,4,Review comment 15759
15759,15638,3,Review comment 15760
15760,22947,3,Review comment 15761
15761,252366,1,Review comment 15762
15762,6638,4,Review comment 15763
15763,183842,3,Review comment 15764
15764,274350,4,Review comment 15765
15765,109531,2,Review comment 15766
15766,267854,3,Review comment 15767
15767,157243,4,Review comment 15768
15768,143996,4,Review comment 15769
15769,205850,4,Review comment 15770
15770,41690,1,Review comment 15771
15771,62210,4,Review comment 15772
15772,174702,4,Review comment 15773
15773,34672,4,Review comment 15774
15774,21279,3,Review comment 15775
15775,67975,5,Review comment 15776
15776,106847,2,Review comment 15777
15777,137051,1,Review comment 15778
15778,27202,2,Review comment 15779
15779,214862,5,Review comment 15780
15780,72451,4,Review comment 15781
15781,26092,4,Review comment 15782
15782,141157,4,Review comment 15783
15783,92468,4,Review comment 15784
15784,229278,4,Review comment 15785
15785,215569,5,Review comment 15786
15786,208214,4,Review comment 15787
15787,212415,5,Review comment 15788
15788,68723,5,Review comment 15789
15789,2555,5,Review comment 15790
15790,45802,4,Review comment 15791
15791,112277,4,Review comment 15792
15792,192892,3,Review comment 15793
15793,203791,4,Review comment 15794
15794,254422,3,Review comment 15795
15795,24697,4,Review comment 15796
15796,18970,3,Review comment 15797
15797,178419,2,Review comment 15798
15798,234907,5,Review comment 15799
15799,4699,4,Review comment 15800
15800,235589,4,Review comment 15801
15801,95337,5,Review comment 15802
15802,94211,3,Review comment 15803
15803,281029,3,Review comment 15804
15804,31940,2,Review comment 15805
15805,267426,4,Review comment 15806
15806,45187,4,Review comment 15807
15807,260409,5,Review comment 15808
15808,259777,3,Review comment 15809
15809,36187,5,Review comment 15810
15810,202100,4,Review comment 15811
15811,109229,4,Review comment 15812
15812,204929,2,Review comment 15813
15813,106974,4,Review comment 15814
15814,251439,5,Review comment 15815
15815,189848,3,Review comment 15816
15816,163848,3,Review comment 15817
15817,264086,4,Review comment 15818
15818,46241,3,Review comment 15819
15819,24538,3,Review comment 15820
15820,286125,2,Review comment 15821
15821,132823,5,Review comment 15822
15822,292035,5,Review comment 15823
15823,287054,1,Review comment 15824
15824,200964,5,Review comment 15825
15825,294659,5,Review comment 15826
15826,105792,4,Review comment 15827
15827,40202,5,Review comment 15828
15828,15127,3,Review comment 15829
15829,69237,2,Review comment 15830
15830,47279,5,Review comment 15831
15831,292305,3,Review comment 15832
15832,284945,4,Review comment 15833
15833,97369,3,Review comment 15834
15834,184564,1,Review comment 15835
15835,234487,2,Review comment 15836
15836,216093,4,Review comment 15837
15837,77723,3,Review comment 15838
15838,194740,5,Review comment 15839
15839,171511,4,Review comment 15840
15840,66960,3,Review comment 15841
15841,2492,4,Review comment 15842
15842,54896,3,Review comment 15843
15843,74890,1,Review comment 15844
15844,130587,4,Review comment 15845
15845,23091,2,Review comment 15846
15846,286689,3,Review comment 15847
15847,185105,4,Review comment 15848
15848,2152,4,Review comment 15849
15849,73066,5,Review comment 15850
15850,178935,4,Review comment 15851
